showrange,movienm,moviecd,audicnt,showcnt,salesacc,audiacc
20190318~20190318,라스트 미션,20197356,8243,1148,612283929,72545
20190318~20190318,돈,20176103,6693,23,704675450,82157
20190318~20190318,극한직업,20182530,4531,597,139528870656,16247762
20190318~20190318,항거:유관순 이야기,20196601,4489,769,9131696521,1133384
20190318~20190318,증인,20185881,3996,657,20396479821,2523146
20190318~20190318,생일,20183096,2843,12,33764000,3862
20190318~20190318,사바하,20177539,2376,439,19961608144,2392136
20190318~20190318,그린 북,20184574,2074,146,3379254481,396454
20190319~20190319,캡틴 마블,20181877,72224,7813,42465033309,4755290
20190319~20190319,이스케이프 룸,20197283,32292,3251,4085943651,458753
20190319~20190319,라스트 미션,20197356,7829,1101,672572839,80374
20190319~20190319,돈,20176103,6190,35,759541050,88347
20190319~20190319,극한직업,20182530,4813,579,139565890466,16252575
20190319~20190319,항거:유관순 이야기,20196601,4435,751,9164269201,1137819
20190319~20190319,증인,20185881,4121,650,20426848871,2527267
20190319~20190319,우상,20175407,3432,28,88226400,9506
20190319~20190319,1919 유관순,20197483,2197,341,172218810,20549
20190319~20190319,사바하,20177539,2149,427,19978963414,2394285
20190320~20190320,돈,20176103,165833,5258,2128679730,254180
20190320~20190320,캡틴 마블,20181877,46019,2840,42860705249,4801309
20190320~20190320,악질경찰,20197846,33072,3059,297917120,36155
20190320~20190320,우상,20175407,27175,2892,311100250,36681
20190320~20190320,이스케이프 룸,20197283,12025,1196,4186950501,470778
20190320~20190320,1919 유관순,20197483,2147,130,189255210,22696
20190320~20190320,라스트 미션,20197356,2010,248,687616129,82384
20190320~20190320,그린 북,20184574,1378,86,3403561181,399920
20190320~20190320,항거:유관순 이야기,20196601,1243,119,9172135681,1139062
20190320~20190320,보헤미안 랩소디,20185485,1218,6,86262497485,9945756
20190321~20190321,돈,20176103,170825,5802,3536493020,425005
20190321~20190321,캡틴 마블,20181877,45256,2923,43249033409,4846565
20190321~20190321,악질경찰,20197846,29275,3106,535090370,65430
20190321~20190321,우상,20175407,20549,2864,476701050,57230
20190321~20190321,이스케이프 룸,20197283,9784,1050,4269317481,480562
20190321~20190321,페이트 스테이 나이트 헤븐즈필 제2장 로스트 버터플라이,20198603,5963,131,63297700,7295
20190321~20190321,양지의 그녀,20196820,2423,231,30166470,3553
20190321~20190321,항거:유관순 이야기,20196601,2021,87,9185709011,1141083
20190321~20190321,라스트 미션,20197356,1914,187,701937229,84298
20190321~20190321,생일,20183096,1853,9,57920000,6546
20190322~20190322,돈,20176103,214510,6372,5477509403,639515
20190322~20190322,캡틴 마블,20181877,65373,3252,43858959945,4911938
20190322~20190322,악질경찰,20197846,27478,2910,782519923,92908
20190322~20190322,우상,20175407,19826,2566,652917987,77056
20190322~20190322,이스케이프 룸,20197283,12564,1051,4385349385,493126
20190322~20190322,페이트 스테이 나이트 헤븐즈필 제2장 로스트 버터플라이,20198603,4447,129,106110710,11742
20190322~20190322,장난스런 키스,20183773,2100,10,24969900,2397
20190322~20190322,라스트 미션,20197356,2032,189,718738689,86330
20190322~20190322,양지의 그녀,20196820,1872,231,47439060,5425
20190322~20190322,그린 북,20184574,1644,86,3423778011,402767
20190323~20190323,돈,20176103,480709,7486,9825333689,1120224
20190323~20190323,캡틴 마블,20181877,178487,3821,45480621446,5090425
20190323~20190323,악질경찰,20197846,50105,2676,1242283098,143013
20190323~20190323,우상,20175407,32698,2052,947819012,109754
20190323~20190323,이스케이프 룸,20197283,27842,1067,4638677054,520968
20190323~20190323,정글북: 마법 원정대,20197617,9775,478,84737660,11014
20190323~20190323,페이트 스테이 나이트 헤븐즈필 제2장 로스트 버터플라이,20198603,7306,147,173502760,19048
20190323~20190323,그린 북,20184574,3802,89,3451514421,406569
20190323~20190323,라스트 미션,20197356,3801,172,751087849,90131
20190323~20190323,장난스런 키스,20183773,2970,17,52651750,5367
20190324~20190324,돈,20176103,416173,7433,13578806849,1536397
20190324~20190324,캡틴 마블,20181877,142380,3768,46756386666,5232805
20190324~20190324,악질경찰,20197846,46589,2513,1670224688,189602
20190324~20190324,우상,20175407,28126,1884,1202177102,137880
20190324~20190324,이스케이프 룸,20197283,23494,1060,4853040984,544462
20190324~20190324,정글북: 마법 원정대,20197617,11520,495,174844550,22534
20190324~20190324,페이트 스테이 나이트 헤븐즈필 제2장 로스트 버터플라이,20198603,5292,152,221594940,24340
20190324~20190324,라스트 미션,20197356,3345,169,778893059,93476
20190324~20190324,그린 북,20184574,3302,99,3475229481,409871
20190324~20190324,장난스런 키스,20183773,3221,13,83370150,8588
20190325~20190325,돈,20176103,126999,6948,14621258529,1663396
20190325~20190325,캡틴 마블,20181877,32899,3330,47033610596,5265704
20190325~20190325,악질경찰,20197846,18692,2381,1823415598,208294
20190325~20190325,우상,20175407,9918,1741,1284016982,147798
20190325~20190325,이스케이프 룸,20197283,7153,967,4913555454,551615
20190325~20190325,그대 이름은 장미,20166602,1756,7,746793970,88937
20190325~20190325,라스트 미션,20197356,1656,178,791145109,95132
20190325~20190325,그린 북,20184574,1513,101,3485438181,411384
20190325~20190325,미래의 미라이,20182588,1378,5,864747757,106521
20190325~20190325,페이트 스테이 나이트 헤븐즈필 제2장 로스트 버터플라이,20198603,1289,124,232331170,25629
20190326~20190326,돈,20176103,110062,6942,15512089809,1773458
20190326~20190326,캡틴 마블,20181877,29769,3285,47283064356,5295473
20190326~20190326,악질경찰,20197846,16565,2345,1958788818,224859
20190326~20190326,우상,20175407,10031,1700,1366774882,157829
20190326~20190326,이스케이프 룸,20197283,6261,945,4966279994,557876
20190326~20190326,더 길티,20197987,2329,37,34916500,4172
20190326~20190326,언더독,20186324,1894,9,1481538830,192921
20190326~20190326,그린 북,20184574,1593,104,3495940191,412977
20190326~20190326,라스트 미션,20197356,1465,171,801569659,96597
20190326~20190326,로망,20197092,1465,5,15505000,1759
20190327~20190327,어스,20185352,213624,4898,1322974490,214010
20190327~20190327,돈,20176103,204620,5122,16717121999,1978078
20190327~20190327,캡틴 마블,20181877,46504,1848,47558518766,5341977
20190327~20190327,장난스런 키스,20183773,30692,1198,268953680,40030
20190327~20190327,덤보,20196025,24835,1077,145236030,25027
20190327~20190327,악질경찰,20197846,8176,749,2010462038,233035
20190327~20190327,썬키스 패밀리,20166301,6246,898,57049080,8646
20190327~20190327,1919 유관순,20197483,5780,53,253102410,30665
20190327~20190327,우상,20175407,4465,474,1395047092,162294
20190327~20190327,더 길티,20197987,4254,205,58581500,8426
20190328~20190328,어스,20185352,93773,4701,2127431460,307783
20190328~20190328,돈,20176103,89657,4985,17440063409,2067735
20190328~20190328,캡틴 마블,20181877,23510,1616,47753034976,5365487
20190328~20190328,장난스런 키스,20183773,14808,1175,389254670,54838
20190328~20190328,덤보,20196025,11990,1660,241817160,37017
20190328~20190328,1919 유관순,20197483,10506,67,341732410,41171
20190328~20190328,악질경찰,20197846,4120,598,2043185028,237155
20190328~20190328,썬키스 패밀리,20166301,3540,801,84838850,12186
20190328~20190328,콜레트,20198146,3262,282,64012720,8701
20190328~20190328,파이브 피트,20198403,3096,14,51126000,5776
20190329~20190329,어스,20185352,134576,5039,3379441324,442359
20190329~20190329,돈,20176103,117576,5321,18479899432,2185311
20190329~20190329,캡틴 마블,20181877,30748,1715,48024688693,5396235
20190329~20190329,장난스런 키스,20183773,21064,1213,572603387,75902
20190329~20190329,덤보,20196025,16537,1700,388054453,53554
20190329~20190329,악질경찰,20197846,4063,556,2078406078,241218
20190329~20190329,콜레트,20198146,3448,286,94244991,12149
20190329~20190329,1919 유관순,20197483,3420,24,371432410,44591
20190329~20190329,썬키스 패밀리,20166301,3240,705,112385760,15426
20190329~20190329,우상,20175407,2826,368,1439526498,167602
20190330~20190330,어스,20185352,275449,5487,5907951055,717808
20190330~20190330,돈,20176103,256035,5736,20775607002,2441346
20190330~20190330,덤보,20196025,78695,2200,1048908012,132249
20190330~20190330,캡틴 마블,20181877,77530,1895,48700541803,5473765
20190330~20190330,장난스런 키스,20183773,46030,1186,955587628,121932
20190330~20190330,악질경찰,20197846,6852,458,2139009688,248070
20190330~20190330,썬키스 패밀리,20166301,5450,636,159887160,20876
20190330~20190330,콜레트,20198146,5164,250,139749151,17313
20190330~20190330,더 길티,20197987,4134,238,146484600,18094
20190330~20190330,우상,20175407,4021,306,1475074548,171623
20190331~20190331,돈,20176103,228291,5587,22794215062,2669637
20190331~20190331,어스,20185352,218619,5308,7899543905,936427
20190331~20190331,덤보,20196025,80587,2198,1716968252,212836
20190331~20190331,캡틴 마블,20181877,67187,1825,49274739243,5540952
20190331~20190331,장난스런 키스,20183773,51007,1226,1374005668,172939
20190331~20190331,악질경찰,20197846,6379,423,2195245798,254449
20190331~20190331,썬키스 패밀리,20166301,5210,594,204455870,26086
20190331~20190331,콜레트,20198146,5028,245,183950211,22341
20190331~20190331,더 길티,20197987,3997,237,183802600,22091
20190331~20190331,출동! 도토리 구조대,20197552,3883,279,75263600,9781
20190401~20190401,돈,20176103,78882,5258,23409444572,2748519
20190401~20190401,어스,20185352,73248,4853,8498894625,1009675
20190401~20190401,장난스런 키스,20183773,20766,1257,1534765918,193705
20190401~20190401,캡틴 마블,20181877,19069,1718,49425586053,5560021
20190401~20190401,덤보,20196025,11698,1504,1808738802,224534
20190401~20190401,악질경찰,20197846,3091,461,2219241578,257540
20190401~20190401,미성년,20180825,3090,9,27810000,3090
20190401~20190401,콜레트,20198146,3055,271,207461801,25396
20190401~20190401,썬키스 패밀리,20166301,2254,561,221244570,28340
20190401~20190401,더 길티,20197987,1939,245,199834300,24030
20190402~20190402,돈,20176103,61621,5189,23899247202,2810140
20190402~20190402,어스,20185352,54393,4714,8952310125,1064068
20190402~20190402,장난스런 키스,20183773,16164,1256,1665329908,209869
20190402~20190402,캡틴 마블,20181877,15197,1692,49547560543,5575218
20190402~20190402,덤보,20196025,8960,1381,1881488542,233494
20190402~20190402,로망,20197092,4421,24,98789500,11150
20190402~20190402,콜레트,20198146,3259,269,232583051,28655
20190402~20190402,악질경찰,20197846,2596,440,2239150478,260136
20190402~20190402,샤잠!,20196244,2385,9,37454000,3187
20190402~20190402,썬키스 패밀리,20166301,2221,547,237626100,30561
20190403~20190403,샤잠!,20196244,86809,5199,758627930,89996
20190403~20190403,생일,20183096,45516,3735,450732220,55927
20190403~20190403,돈,20176103,41265,2595,24228473522,2851405
20190403~20190403,어스,20185352,37751,2232,9265622375,1101819
20190403~20190403,장난스런 키스,20183773,10495,495,1748462868,220364
20190403~20190403,로망,20197092,8814,916,160551490,19964
20190403~20190403,캡틴 마블,20181877,7681,667,49609239153,5582899
20190403~20190403,덤보,20196025,2863,355,1904184622,236357
20190403~20190403,바이스,20198104,2548,11,45268600,5515
20190403~20190403,1919 유관순,20197483,2205,16,419613410,50515
20190404~20190404,샤잠!,20196244,55807,5072,1220773090,145803
20190404~20190404,생일,20183096,43517,3537,792728020,99444
20190404~20190404,돈,20176103,35902,2585,24519585072,2887307
20190404~20190404,어스,20185352,32093,2162,9534641535,1133912
20190404~20190404,장난스런 키스,20183773,9726,570,1826881468,230090
20190404~20190404,캡틴 마블,20181877,7670,643,49671152293,5590569
20190404~20190404,로망,20197092,6349,881,206517860,26313
20190404~20190404,덤보,20196025,3036,327,1926732342,239393
20190404~20190404,바이스,20198104,1795,12,59628600,7310
20190404~20190404,킹 오브 프리즘 –샤이니 세븐 스타즈- II 카케루x조지x미나토,20199814,1572,48,12304850,1572
20190405~20190405,샤잠!,20196244,70676,5152,1863179742,216479
20190405~20190405,생일,20183096,57313,3575,1288187388,156757
20190405~20190405,돈,20176103,47658,2719,24943419506,2934965
20190405~20190405,어스,20185352,47592,2293,9968697663,1181504
20190405~20190405,장난스런 키스,20183773,16465,701,1969668058,246555
20190405~20190405,캡틴 마블,20181877,11038,703,49770882543,5601607
20190405~20190405,로망,20197092,5665,775,251496620,31978
20190405~20190405,덤보,20196025,3380,361,1954553672,242773
20190405~20190405,바이스,20198104,2342,12,80706600,9652
20190405~20190405,아픈 만큼 사랑한다,20198043,1769,145,38289800,4609
20190406~20190406,샤잠!,20196244,159700,5252,3305630541,376179
20190406~20190406,생일,20183096,113329,3652,2271464801,270086
20190406~20190406,돈,20176103,99663,2903,25841235962,3034628
20190406~20190406,어스,20185352,95397,2464,10834932434,1276901
20190406~20190406,장난스런 키스,20183773,37263,899,2285179028,283818
20190406~20190406,덤보,20196025,27043,876,2173582202,269816
20190406~20190406,캡틴 마블,20181877,26649,780,50009517543,5628256
20190406~20190406,로망,20197092,7412,639,311478670,39390
20190406~20190406,고릴라와 슈퍼레이스,20198023,1884,203,26735020,3419
20190406~20190406,콜레트,20198146,1809,74,274041911,33733
20190407~20190407,샤잠!,20196244,124471,4986,4410091671,500650
20190407~20190407,생일,20183096,105359,3580,3187198891,375445
20190407~20190407,돈,20176103,82722,2823,26584572852,3117350
20190407~20190407,어스,20185352,67661,2392,11451121084,1344562
20190407~20190407,장난스런 키스,20183773,34966,948,2580226978,318784
20190407~20190407,덤보,20196025,26437,912,2387235222,296253
20190407~20190407,캡틴 마블,20181877,21687,797,50202586983,5649943
20190407~20190407,로망,20197092,7548,634,372608100,46938
20190407~20190407,고릴라와 슈퍼레이스,20198023,1739,200,40076280,5158
20190407~20190407,콜레트,20198146,1490,70,287066591,35223
20190408~20190408,생일,20183096,39139,3488,3500768721,414584
20190408~20190408,샤잠!,20196244,28855,4202,4647958711,529505
20190408~20190408,돈,20176103,27171,2682,26805715042,3144521
20190408~20190408,어스,20185352,19120,2139,11611912964,1363682
20190408~20190408,장난스런 키스,20183773,9254,836,2656306758,328038
20190408~20190408,캡틴 마블,20181877,6842,784,50258370453,5656785
20190408~20190408,로망,20197092,4931,705,407689970,51869
20190408~20190408,덤보,20196025,1842,323,2401483702,298095
20190408~20190408,다시, 봄,20188393,1476,4,11756000,1476
20190408~20190408,콜레트,20198146,1029,77,294761731,36252
20190409~20190409,생일,20183096,40232,3546,3821552821,454816
20190409~20190409,돈,20176103,24902,2645,27008256842,3169423
